code,lat,long,Water T,pH,Cond,Turb,Chl,Secchi,Alkalinity,Ca,Mg,K,Na,Si,Cl,NO2,NO3,SO4,PO4,TN,TP,DO %,DO,Carbonate,Silicate,DOC,Waterdepth,MaxDepth,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Slope_100,Wshd_area,Elevation,area_sub-Basin,area_waterbody,MAT,P season,MAP,T season,Connectivity,% aquatic habitat,Ecoregion,Freshwater ecoregion,TRI,tri1,lanfdorm,geology,land cover,HFP2009,Bare Desert,Barren Tundra,Cold Grassland,Cool Grasses and Shrubs,Cool Southern Hemisphere Mixed Forests,Corn and Beans Cropland,Crops and Town,"Crops, Grass, Shrubs",Dry Woody Scrub,Evergreen Broadleaf Forests,Evergreen Forest and Fields,Fields and Woody Savanna,Forest and Field,Glacier Ice,Grass Crops,Hot and Mild Grasses and Shrubs,Inland Water,Low Sparse Grassland,Montane Tropical Forests,Rice Paddy and Field,Savanna (Woods),Sea Water,Seasonal Tropical Forest,Semi Desert Shrubs,Shrub Deciduous,Shrub Evergreen,Southern Hemisphere Mixed Forest,Succulent and Thorn Scrub,Tropical Degraded Forest,Tropical Rainforest,Upland Tundra,Urban,Wooded Wet Swamp,Woody Savanna,Barren,Grassland and shrubs,Forests,Savanna,Rainforest,Wetland,Agriculture,Crops and town,Urban,Inland water
"JunnPln_Jnn12,Ch3",-11.00235833,-76.01002333,13.9,8.82,168,,,,106.9,25.4,2.6,1.3,3,1.2,0.4,,0,4.8,,289.98,11.15,,2.97,,,,,,,,,,,,,,,,,4111,59.4,59.4,59,58,1049,770,0.004,16.32198662,Central Andean wet puna,312,2.625,0.23393,4,1,Cold Grassland,13.25081539,0,0,35.49,0,0,0,1.6,0,0,0,21.12,0.4,2.03,0,0,3.95,13.79,0,0,1.53,0,0,0,5.75,0,10.59,0,0,0,1.92,0,0,0,1.59,0,55.78,23.15,1.99,1.92,0,1.53,1.6,0,13.79
"JunnPln_Jnn2,Wrs1",-11.113117,-76.090863,12.5,7.62,519,,,,240,72.5,14.8,1.9,11.6,4.4,14.9,,0,51.8,,375.86,8.54,,2.838,,,,,,,,,,,,,,,,,4082,103.4,396.4670105,56,59,941,829,0.004,16.32198662,Central Andean wet puna,312,0.875,0.202515,4,2,Hot and Mild Grasses and Shrubs,8,0,0,27.42,0,0,0,2.03,0,0,0,20.61,0.86,8.81,0,0,12.23,13.35,0,0,1.73,0,0,0,5.59,0,2.98,0,0,0,1.18,0,0,0,3.13,0,48.22,29.42,3.99,1.18,0,1.73,2.03,0,13.35
"JunnPln_Jnn2,Wrs2",-11.113117,-76.090863,12.5,7.62,519,,,,240,72.5,14.8,1.9,11.6,4.4,14.9,,0,51.8,,375.86,8.54,,2.838,,,,,,,,,,,,,,,,,4082,103.4,396.4670105,56,59,941,829,0.004,16.32198662,Central Andean wet puna,312,0.875,0.202515,4,1,Hot and Mild Grasses and Shrubs,8,0,0,27.42,0,0,0,2.03,0,0,0,20.61,0.86,8.81,0,0,12.23,13.35,0,0,1.73,0,0,0,5.59,0,2.98,0,0,0,1.18,0,0,0,3.13,0,48.22,29.42,3.99,1.18,0,1.73,2.03,0,13.35
"JunnPln_Jnn2,Wrs3",-11.113117,-76.090863,12.5,7.62,519,,,,240,72.5,14.8,1.9,11.6,4.4,14.9,,0,51.8,,375.86,8.54,,2.838,,,,,,,,,,,,,,,,,4082,103.4,396.4670105,56,59,941,829,0.004,16.32198662,Central Andean wet puna,312,0.875,0.202515,4,1,Hot and Mild Grasses and Shrubs,8,0,0,27.42,0,0,0,2.03,0,0,0,20.61,0.86,8.81,0,0,12.23,13.35,0,0,1.73,0,0,0,5.59,0,2.98,0,0,0,1.18,0,0,0,3.13,0,48.22,29.42,3.99,1.18,0,1.73,2.03,0,13.35
"JunnPln_Jnn2,Wrs4",-11.113117,-76.090863,12.5,7.62,519,,,,240,72.5,14.8,1.9,11.6,4.4,14.9,,0,51.8,,375.86,8.54,,2.838,,,,,,,,,,,,,,,,,4082,103.4,396.4670105,56,59,941,829,0.004,16.32198662,Central Andean wet puna,312,0.875,0.202515,4,1,Hot and Mild Grasses and Shrubs,8,0,0,27.42,0,0,0,2.03,0,0,0,20.61,0.86,8.81,0,0,12.23,13.35,0,0,1.73,0,0,0,5.59,0,2.98,0,0,0,1.18,0,0,0,3.13,0,48.22,29.42,3.99,1.18,0,1.73,2.03,0,13.35
"JunnPln_Jnn2,Wrs5",-11.113117,-76.090863,12.5,7.62,519,,,,240,72.5,14.8,1.9,11.6,4.4,14.9,,0,51.8,,375.86,8.54,,2.838,,,,,,,,,,,,,,,,,4082,103.4,396.4670105,56,59,941,829,0.004,16.32198662,Central Andean wet puna,312,0.875,0.202515,4,1,Hot and Mild Grasses and Shrubs,8,0,0,27.42,0,0,0,2.03,0,0,0,20.61,0.86,8.81,0,0,12.23,13.35,0,0,1.73,0,0,0,5.59,0,2.98,0,0,0,1.18,0,0,0,3.13,0,48.22,29.42,3.99,1.18,0,1.73,2.03,0,13.35
"JunnPln_Jnn3,sp21",-11.124276,-76.086351,12.9,7.54,530,,,,216.7,74.1,15.9,2.1,12,4.9,13.3,,0.7,42.2,,602.84,13.75,,3.234,,,,,,,,,,,,,,,,,4083,42.5,396.4670105,55,59,937,823,0.004,16.32198662,Central Andean wet puna,312,0.875,0.60498,3,2,Hot and Mild Grasses and Shrubs,8,0,0,26.53,0,0,0,2.04,0,0,0,19.93,0.86,9.16,0,0,13.26,13.12,0,0,1.73,0,0,0,6.94,0,2.77,0,0,0,0.49,0,0,0,3.13,0,49.5,29.09,3.99,0.49,0,1.73,2.04,0,13.12
"JunnPln_Jnn3,sp22",-11.124276,-76.086351,12.9,7.54,530,,,,216.7,74.1,15.9,2.1,12,4.9,13.3,,0.7,42.2,,602.84,13.75,,3.234,,,,,,,,,,,,,,,,,4083,42.5,396.4670105,55,59,937,823,0.004,16.32198662,Central Andean wet puna,312,0.875,0.60498,2,2,Hot and Mild Grasses and Shrubs,8,0,0,26.53,0,0,0,2.04,0,0,0,19.93,0.86,9.16,0,0,13.26,13.12,0,0,1.73,0,0,0,6.94,0,2.77,0,0,0,0.49,0,0,0,3.13,0,49.5,29.09,3.99,0.49,0,1.73,2.04,0,13.12
"JunnPln_Jnn3,sp23",-11.124276,-76.086351,12.9,7.54,530,,,,216.7,74.1,15.9,2.1,12,4.9,13.3,,0.7,42.2,,602.84,13.75,,3.234,,,,,,,,,,,,,,,,,4083,42.5,396.4670105,55,59,937,823,0.004,16.32198662,Central Andean wet puna,312,0.875,0.60498,3,4,Hot and Mild Grasses and Shrubs,8,0,0,26.53,0,0,0,2.04,0,0,0,19.93,0.86,9.16,0,0,13.26,13.12,0,0,1.73,0,0,0,6.94,0,2.77,0,0,0,0.49,0,0,0,3.13,0,49.5,29.09,3.99,0.49,0,1.73,2.04,0,13.12
"JunnPln_Jnn4,Ons1",-11.08169722,-76.14765556,16.2,7.56,445,,,,211.1,64.7,14.8,1.1,14.9,6.6,6.7,,0.1,20.2,,1032.25,29.39,,2.772,,,,,,,,,,,,,,,,,4112,103.4,396.4670105,56,60,948,840,0.004,16.32198662,Central Andean wet puna,312,9.25,0.389999,2,4,Evergreen Forest and Fields,18,0,0,24.69,0,0,0,3.21,0,0,0,21.95,0.48,9.74,0,0,13.17,13.83,0,0,1.67,0,0,0,2.39,0,3.25,0,0,0,1.92,0,0,0,3.65,0,43.5,31.69,4.13,1.92,0,1.67,3.21,0,13.83
"JunnPln_Jnn4,Ons2",-11.08169722,-76.14765556,16.2,7.56,445,,,,211.1,64.7,14.8,1.1,14.9,6.6,6.7,,0.1,20.2,,1032.25,29.39,,2.772,,,,,,,,,,,,,,,,,4112,103.4,396.4670105,56,60,948,840,0.004,16.32198662,Central Andean wet puna,312,9.25,0.389999,4,1,Evergreen Forest and Fields,18,0,0,24.69,0,0,0,3.21,0,0,0,21.95,0.48,9.74,0,0,13.17,13.83,0,0,1.67,0,0,0,2.39,0,3.25,0,0,0,1.92,0,0,0,3.65,0,43.5,31.69,4.13,1.92,0,1.67,3.21,0,13.83
"JunnPln_Jnn4,Ons3",-11.08169722,-76.14765556,16.2,7.56,445,,,,211.1,64.7,14.8,1.1,14.9,6.6,6.7,,0.1,20.2,,1032.25,29.39,,2.772,,,,,,,,,,,,,,,,,4112,103.4,396.4670105,56,60,948,840,0.004,16.32198662,Central Andean wet puna,312,9.25,0.389999,6,1,Evergreen Forest and Fields,18,0,0,24.69,0,0,0,3.21,0,0,0,21.95,0.48,9.74,0,0,13.17,13.83,0,0,1.67,0,0,0,2.39,0,3.25,0,0,0,1.92,0,0,0,3.65,0,43.5,31.69,4.13,1.92,0,1.67,3.21,0,13.83
"JunnPln_Jnn4,Ons4",-11.08169722,-76.14765556,16.2,7.56,445,,,,211.1,64.7,14.8,1.1,14.9,6.6,6.7,,0.1,20.2,,1032.25,29.39,,2.772,,,,,,,,,,,,,,,,,4112,103.4,396.4670105,56,60,948,840,0.004,16.32198662,Central Andean wet puna,312,9.25,0.389999,6,1,Evergreen Forest and Fields,18,0,0,24.69,0,0,0,3.21,0,0,0,21.95,0.48,9.74,0,0,13.17,13.83,0,0,1.67,0,0,0,2.39,0,3.25,0,0,0,1.92,0,0,0,3.65,0,43.5,31.69,4.13,1.92,0,1.67,3.21,0,13.83
"JunnPln_Jnn5,Cns1",-11.055655,-76.15787333,16.8,7.35,1184,,,,240.5,98.7,25.6,4.2,89.4,5.2,148.8,,0,66.2,,486.28,13.75,,2.64,,,,,,,,,,,,,,,,,4095,103.4,396.4670105,57,61,955,828,0.004,16.32198662,Central Andean wet puna,312,8.625,0.0766718,7,4,Cold Grassland,5.728223801,0,0,24.48,0,0,0,3.42,0,0,0,25.19,0.45,9.31,0,0,10.06,13.84,0,0,1.64,0,0,0,1.84,0,3.35,0,0,0,2.35,0,0,0,3.96,0,39.73,34.5,4.41,2.35,0,1.64,3.42,0,13.84
"JunnPln_Jnn5,Cns2",-11.055655,-76.15787333,16.8,7.35,1184,,,,240.5,98.7,25.6,4.2,89.4,5.2,148.8,,0,66.2,,486.28,13.75,,2.64,,,,,,,,,,,,,,,,,4095,103.4,396.4670105,57,61,955,828,0.004,16.32198662,Central Andean wet puna,312,8.625,0.0766718,4,1,Cold Grassland,5.728223801,0,0,24.48,0,0,0,3.42,0,0,0,25.19,0.45,9.31,0,0,10.06,13.84,0,0,1.64,0,0,0,1.84,0,3.35,0,0,0,2.35,0,0,0,3.96,0,39.73,34.5,4.41,2.35,0,1.64,3.42,0,13.84
"JunnPln_Jnn5,Cns3",-11.055655,-76.15787333,16.8,7.35,1184,,,,240.5,98.7,25.6,4.2,89.4,5.2,148.8,,0,66.2,,486.28,13.75,,2.64,,,,,,,,,,,,,,,,,4095,103.4,396.4670105,57,61,955,828,0.004,16.32198662,Central Andean wet puna,312,8.625,0.0766718,4,1,Cold Grassland,5.728223801,0,0,24.48,0,0,0,3.42,0,0,0,25.19,0.45,9.31,0,0,10.06,13.84,0,0,1.64,0,0,0,1.84,0,3.35,0,0,0,2.35,0,0,0,3.96,0,39.73,34.5,4.41,2.35,0,1.64,3.42,0,13.84
"JunnPln_Jnn5,Cns4",-11.055655,-76.15787333,16.8,7.35,1184,,,,240.5,98.7,25.6,4.2,89.4,5.2,148.8,,0,66.2,,486.28,13.75,,2.64,,,,,,,,,,,,,,,,,4095,103.4,396.4670105,57,61,955,828,0.004,16.32198662,Central Andean wet puna,312,8.625,0.0766718,4,1,Cold Grassland,5.728223801,0,0,24.48,0,0,0,3.42,0,0,0,25.19,0.45,9.31,0,0,10.06,13.84,0,0,1.64,0,0,0,1.84,0,3.35,0,0,0,2.35,0,0,0,3.96,0,39.73,34.5,4.41,2.35,0,1.64,3.42,0,13.84
"JunnPln_Jnn6,CR.1",-11.041975,-76.187925,15.2,7.98,426.4,,,,108.6,19.7,9.3,2.9,4,0.6,0.5,,0,12.5,,118.21,16.36,,4.884,,,,,,,,,,,,,,,,,4099,25.1,396.4670105,55,61,954,822,0.004,16.32198662,Central Andean wet puna,312,6,0.426492,4,1,Crops and Town,14,0,0,23.7,0,0,0,4.42,0,0,0,26.17,0.39,9.47,0,0,8.34,13.84,0,0,1.65,0,0,0,2.83,0,3.56,0,0,0,2.12,0.08,0,0,3.32,0,38.51,35.64,3.71,2.12,0,1.65,4.42,0,13.84
"JunnPln_Jnn6,CR.2",-11.041975,-76.187925,15.2,7.98,426.4,,,,108.6,19.7,9.3,2.9,4,0.6,0.5,,0,12.5,,118.21,16.36,,4.884,,,,,,,,,,,,,,,,,4099,25.1,396.4670105,55,61,954,822,0.004,16.32198662,Central Andean wet puna,312,6,0.426492,4,1,Crops and Town,14,0,0,23.7,0,0,0,4.42,0,0,0,26.17,0.39,9.47,0,0,8.34,13.84,0,0,1.65,0,0,0,2.83,0,3.56,0,0,0,2.12,0.08,0,0,3.32,0,38.51,35.64,3.71,2.12,0,1.65,4.42,0,13.84
"JunnPln_Jnn6,CR.3",-11.041975,-76.187925,15.2,7.98,426.4,,,,108.6,19.7,9.3,2.9,4,0.6,0.5,,0,12.5,,118.21,16.36,,4.884,,,,,,,,,,,,,,,,,4099,25.1,396.4670105,55,61,954,822,0.004,16.32198662,Central Andean wet puna,312,6,0.426492,4,1,Crops and Town,14,0,0,23.7,0,0,0,4.42,0,0,0,26.17,0.39,9.47,0,0,8.34,13.84,0,0,1.65,0,0,0,2.83,0,3.56,0,0,0,2.12,0.08,0,0,3.32,0,38.51,35.64,3.71,2.12,0,1.65,4.42,0,13.84
"JunnPln_Jnn6,CR.4",-11.041975,-76.187925,15.2,7.98,426.4,,,,108.6,19.7,9.3,2.9,4,0.6,0.5,,0,12.5,,118.21,16.36,,4.884,,,,,,,,,,,,,,,,,4099,25.1,396.4670105,55,61,954,822,0.004,16.32198662,Central Andean wet puna,312,6,0.426492,4,1,Crops and Town,14,0,0,23.7,0,0,0,4.42,0,0,0,26.17,0.39,9.47,0,0,8.34,13.84,0,0,1.65,0,0,0,2.83,0,3.56,0,0,0,2.12,0.08,0,0,3.32,0,38.51,35.64,3.71,2.12,0,1.65,4.42,0,13.84
"JunnPln_Jnn8,UpB1",-10.92124,-76.262678,10.7,8.45,306,,,,105.4,44.3,5.8,0.8,4.4,0.7,,,0.1,53.8,,443.34,8.54,,4.092,,,,,,,,,,,,,,,,,4083,2.5,396.4670105,59,63,929,807,0.004,16.32198662,Central Andean wet puna,312,3.75,0.504262,6,1,Evergreen Forest and Fields,12,0,0,25.87,0,0,0.05,2.96,0,0,0,31.32,0.52,11.13,0,0,9.75,6.6,0,0,1.3,0,0,0,3.57,0,2.09,0,0,0,1.88,0.08,0,0,2.71,0,41.36,42.45,3.23,1.88,0,1.35,2.96,0,6.6
"JunnPln_Jnn8,UpB2",-10.92124,-76.262678,10.7,8.45,306,,,,105.4,44.3,5.8,0.8,4.4,0.7,,,0.1,53.8,,443.34,8.54,,4.092,,,,,,,,,,,,,,,,,4083,2.5,396.4670105,59,63,929,807,0.004,16.32198662,Central Andean wet puna,312,3.75,0.504262,4,1,Evergreen Forest and Fields,12,0,0,25.87,0,0,0.05,2.96,0,0,0,31.32,0.52,11.13,0,0,9.75,6.6,0,0,1.3,0,0,0,3.57,0,2.09,0,0,0,1.88,0.08,0,0,2.71,0,41.36,42.45,3.23,1.88,0,1.35,2.96,0,6.6
"JunnPln_Jnn8,UpB3",-10.92124,-76.262678,10.7,8.45,306,,,,105.4,44.3,5.8,0.8,4.4,0.7,,,0.1,53.8,,443.34,8.54,,4.092,,,,,,,,,,,,,,,,,4083,2.5,396.4670105,59,63,929,807,0.004,16.32198662,Central Andean wet puna,312,3.75,0.504262,4,1,Evergreen Forest and Fields,12,0,0,25.87,0,0,0.05,2.96,0,0,0,31.32,0.52,11.13,0,0,9.75,6.6,0,0,1.3,0,0,0,3.57,0,2.09,0,0,0,1.88,0.08,0,0,2.71,0,41.36,42.45,3.23,1.88,0,1.35,2.96,0,6.6
"JunnPln_Jnn8,UpB4",-10.92124,-76.262678,10.7,8.45,306,,,,105.4,44.3,5.8,0.8,4.4,0.7,,,0.1,53.8,,443.34,8.54,,4.092,,,,,,,,,,,,,,,,,4083,2.5,396.4670105,59,63,929,807,0.004,16.32198662,Central Andean wet puna,312,3.75,0.504262,4,1,Evergreen Forest and Fields,12,0,0,25.87,0,0,0.05,2.96,0,0,0,31.32,0.52,11.13,0,0,9.75,6.6,0,0,1.3,0,0,0,3.57,0,2.09,0,0,0,1.88,0.08,0,0,2.71,0,41.36,42.45,3.23,1.88,0,1.35,2.96,0,6.6
"JunnPln_Jnn9,dbS1",-10.814689,-76.23,10.7,8.17,377,,,,,,,,,,,,,,,204.09,18.96,,4.818,,,,,,,,,,,,,,,,,4109,175.5,0.00381126,62,60,964,766,0.004,16.32198662,Central Andean wet puna,312,1,0.448198,4,1,Evergreen Forest and Fields,17,0,0,24.56,0,0,0,2.1,0,0,0,46.33,0.44,14.23,0,0,3.7,1.34,0,0,1.3,0,0,0,0.55,0,0.79,0,0,0,1.46,0,0.52,0,2.48,0,29.6,60.56,2.92,1.46,0,1.3,2.1,0.52,1.34
"JunnPln_Jnn9,dbS2",-10.814689,-76.23,10.7,8.17,377,,,,,,,,,,,,,,,204.09,18.96,,4.818,,,,,,,,,,,,,,,,,4110,175.5,0.00381126,62,60,964,766,0.004,16.32198662,Central Andean wet puna,312,1,0.448198,4,1,Evergreen Forest and Fields,28,0,0,24.51,0,0,0,2.15,0,0,0,46.35,0.44,14.32,0,0,3.67,1.29,0,0,1.3,0,0,0,0.53,0,0.78,0,0,0,1.43,0,0.52,0,2.51,0,29.49,60.67,2.95,1.43,0,1.3,2.15,0.52,1.29
"JunnPln_Jnn9,dbS3",-10.814689,-76.23,10.7,8.17,377,,,,,,,,,,,,,,,204.09,18.96,,4.818,,,,,,,,,,,,,,,,,4109,175.5,0.00381126,62,60,964,766,0.004,16.32198662,Central Andean wet puna,312,1,0.448198,4,1,Evergreen Forest and Fields,17,0,0,24.56,0,0,0,2.1,0,0,0,46.33,0.44,14.23,0,0,3.7,1.34,0,0,1.3,0,0,0,0.55,0,0.79,0,0,0,1.46,0,0.52,0,2.48,0,29.6,60.56,2.92,1.46,0,1.3,2.1,0.52,1.34
"JunnPln_Jnn9,dbS4",-10.814689,-76.23,10.7,8.17,377,,,,,,,,,,,,,,,204.09,18.96,,4.818,,,,,,,,,,,,,,,,,4109,175.5,0.00381126,62,60,964,766,0.004,16.32198662,Central Andean wet puna,312,1,0.448198,4,1,Evergreen Forest and Fields,17,0,0,24.56,0,0,0,2.1,0,0,0,46.33,0.44,14.23,0,0,3.7,1.34,0,0,1.3,0,0,0,0.55,0,0.79,0,0,0,1.46,0,0.52,0,2.48,0,29.6,60.56,2.92,1.46,0,1.3,2.1,0.52,1.34
"JunnPln_L.Alcc,s1",-11.08366667,-75.935,9.4,6.75,72.5,,,,40,6.9,1.2,0.9,3.9,0.3,0.4,,0,6.7,,872.75,11.15,,,,,,,,,,,,,,,,,,,4479,122.4,2.064739943,40,57,1024,830,0.004,16.32198662,Central Andean wet puna,312,9.5,0.501963,4,1,Semi Desert Shrubs,5.253419399,0,0,31.67,0,0,0,1.22,0,0,0,9.28,0.44,8.02,0,0,6.4,6.44,0,0,1.73,0,0,0,20.65,0,10.91,0,0,0,0.23,0.26,0,0,2.61,0,69.89,17.3,3.05,0.23,0,1.73,1.22,0,6.44
"JunnPln_L.Alcc,s2",-11.08366667,-75.935,9.4,6.75,72.5,,,,40,6.9,1.2,0.9,3.9,0.3,0.4,,0,6.7,,872.75,11.15,,,,,,,,,,,,,,,,,,,4479,122.4,2.064739943,40,57,1024,830,0.004,16.32198662,Central Andean wet puna,312,9.5,0.501963,4,1,Semi Desert Shrubs,5.253419399,0,0,31.67,0,0,0,1.22,0,0,0,9.28,0.44,8.02,0,0,6.4,6.44,0,0,1.73,0,0,0,20.65,0,10.91,0,0,0,0.23,0.26,0,0,2.61,0,69.89,17.3,3.05,0.23,0,1.73,1.22,0,6.44
"JunnPln_L.Alcc,s3",-11.08366667,-75.935,9.4,6.75,72.5,,,,40,6.9,1.2,0.9,3.9,0.3,0.4,,0,6.7,,872.75,11.15,,,,,,,,,,,,,,,,,,,4479,122.4,2.064739943,40,57,1024,830,0.004,16.32198662,Central Andean wet puna,312,9.5,0.501963,4,2,Semi Desert Shrubs,5.253419399,0,0,31.67,0,0,0,1.22,0,0,0,9.28,0.44,8.02,0,0,6.4,6.44,0,0,1.73,0,0,0,20.65,0,10.91,0,0,0,0.23,0.26,0,0,2.61,0,69.89,17.3,3.05,0.23,0,1.73,1.22,0,6.44
"JunnPln_L.Ccch,s",-10.75967,-76.07207333,10,8.64,322,,,,174.3,42.5,11.2,0.6,1.2,0.5,0.7,,0,18.2,,,,,4.29,,,,,,,,,,,,,,,,,4300,65.4,0.773375988,58,56,1217,706,0.004,16.32198662,Central Andean wet puna,312,3.375,0.273941,2,4,Evergreen Forest and Fields,12,0,0,28.21,0,0,0,0.68,0,0,0,41.56,0.04,1.21,0,0,6.04,0.68,0,0,0.6,0,0,0,1.02,0,18.06,0,0,0,0.96,0.05,0,0,0.79,0,53.38,42.77,0.83,0.96,0,0.6,0.68,0,0.68
"JunnPln_L.Jnn,cn1",-10.99626667,-76.06238333,12,7.91,289,,,4.32,82.2,37.4,6.7,0.9,6.9,2.4,3.9,,0,51.8,,621.24,8.54,,6.336,,,,,,163.12,140.27,3.10,556.00,556.00,2.00,3.40,29.14,220.80,0.32,917.10,4080,167,396.4670105,60,59,1029,762,0.004,16.32198662,Central Andean wet puna,312,0,-9999,4,1,Inland Water,5.250379562,0,0,30.51,0,0,0,1.82,0,0,0,28.97,0.55,3.17,0,0,4.2,14.83,0,0,1.46,0,0,0,3.51,0,6.92,0,0,0,2.06,0,0,0,1.76,0,45.14,32.14,2.31,2.06,0,1.46,1.82,0,14.83
"JunnPln_L.Jnn,cn2",-10.99626667,-76.06238333,12,7.91,289,,,4.32,82.2,37.4,6.7,0.9,6.9,2.4,3.9,,0,51.8,,621.24,8.54,,6.336,,,,,,163.12,140.27,3.10,556.00,556.00,2.00,3.40,29.14,220.80,0.32,917.10,4080,167,396.4670105,60,59,1029,762,0.004,16.32198662,Central Andean wet puna,312,0,-9999,4,1,Inland Water,5.250379562,0,0,30.51,0,0,0,1.82,0,0,0,28.97,0.55,3.17,0,0,4.2,14.83,0,0,1.46,0,0,0,3.51,0,6.92,0,0,0,2.06,0,0,0,1.76,0,45.14,32.14,2.31,2.06,0,1.46,1.82,0,14.83
"JunnPln_L.Jnn,cn3",-10.99626667,-76.06238333,12,7.91,289,,,4.32,82.2,37.4,6.7,0.9,6.9,2.4,3.9,,0,51.8,,621.24,8.54,,6.336,,,,,,163.12,140.27,3.10,556.00,556.00,2.00,3.40,29.14,220.80,0.32,917.10,4080,167,396.4670105,60,59,1029,762,0.004,16.32198662,Central Andean wet puna,312,0,-9999,4,1,Inland Water,5.250379562,0,0,30.51,0,0,0,1.82,0,0,0,28.97,0.55,3.17,0,0,4.2,14.83,0,0,1.46,0,0,0,3.51,0,6.92,0,0,0,2.06,0,0,0,1.76,0,45.14,32.14,2.31,2.06,0,1.46,1.82,0,14.83
"JunnPln_L.Jnn,cn4",-10.99626667,-76.06238333,12,7.91,289,,,4.32,82.2,37.4,6.7,0.9,6.9,2.4,3.9,,0,51.8,,621.24,8.54,,6.336,,,,,,163.12,140.27,3.10,556.00,556.00,2.00,3.40,29.14,220.80,0.32,917.10,4080,167,396.4670105,60,59,1029,762,0.004,16.32198662,Central Andean wet puna,312,0,-9999,4,1,Inland Water,5.250379562,0,0,30.51,0,0,0,1.82,0,0,0,28.97,0.55,3.17,0,0,4.2,14.83,0,0,1.46,0,0,0,3.51,0,6.92,0,0,0,2.06,0,0,0,1.76,0,45.14,32.14,2.31,2.06,0,1.46,1.82,0,14.83
"JunnPln_L.Jnn,sh1",-11.05813167,-76.15588333,11.9,7.89,,,,,111.1,35.6,9.2,0.8,5.8,2.4,4.1,,0,38.4,,553.76,5.93,,,,,,,,,,,,,,,,,,,4088,103.4,396.4670105,57,61,955,828,0.004,16.32198662,Central Andean wet puna,312,8.875,0.0766718,4,2,Cold Grassland,5.728223801,0,0,24.58,0,0,0,3.35,0,0,0,24.96,0.47,9.28,0,0,10.22,13.84,0,0,1.64,0,0,0,1.96,0,3.31,0,0,0,2.35,0,0,0,3.92,0,40.07,34.24,4.39,2.35,0,1.64,3.35,0,13.84
"JunnPln_L.Jnn,sh2",-11.05813167,-76.15588333,11.9,7.89,,,,,111.1,35.6,9.2,0.8,5.8,2.4,4.1,,0,38.4,,553.76,5.93,,,,,,,,,,,,,,,,,,,4088,103.4,396.4670105,57,61,955,828,0.004,16.32198662,Central Andean wet puna,312,8.875,0.0766718,4,2,Cold Grassland,5.728223801,0,0,24.58,0,0,0,3.35,0,0,0,24.96,0.47,9.28,0,0,10.22,13.84,0,0,1.64,0,0,0,1.96,0,3.31,0,0,0,2.35,0,0,0,3.92,0,40.07,34.24,4.39,2.35,0,1.64,3.35,0,13.84
"JunnPln_L.Jnn,sh3",-11.05813167,-76.15588333,11.9,7.89,,,,,111.1,35.6,9.2,0.8,5.8,2.4,4.1,,0,38.4,,553.76,5.93,,,,,,,,,,,,,,,,,,,4088,103.4,396.4670105,57,61,955,828,0.004,16.32198662,Central Andean wet puna,312,8.875,0.0766718,3,2,Cold Grassland,5.728223801,0,0,24.58,0,0,0,3.35,0,0,0,24.96,0.47,9.28,0,0,10.22,13.84,0,0,1.64,0,0,0,1.96,0,3.31,0,0,0,2.35,0,0,0,3.92,0,40.07,34.24,4.39,2.35,0,1.64,3.35,0,13.84
"JunnPln_L.Jnn,sh4",-11.05813167,-76.15588333,11.9,7.89,,,,,111.1,35.6,9.2,0.8,5.8,2.4,4.1,,0,38.4,,553.76,5.93,,,,,,,,,,,,,,,,,,,4088,103.4,396.4670105,57,61,955,828,0.004,16.32198662,Central Andean wet puna,312,8.875,0.0766718,4,2,Cold Grassland,5.728223801,0,0,24.58,0,0,0,3.35,0,0,0,24.96,0.47,9.28,0,0,10.22,13.84,0,0,1.64,0,0,0,1.96,0,3.31,0,0,0,2.35,0,0,0,3.92,0,40.07,34.24,4.39,2.35,0,1.64,3.35,0,13.84
"JunnPln_L.Llcc,s1",-10.77762667,-76.09690333,10.4,8.78,292,,,,164.7,42.8,9.5,0.6,0.9,1.2,0.6,,0,12.4,,,,,4.224,,,,,,,,,,,,,,,,,4276,69,1.743849993,58,56,1177,693,0.004,16.32198662,Central Andean wet puna,312,5.625,0.14568,4,1,Evergreen Forest and Fields,12.7282238,0,0,27.6,0,0,0,0.75,0,0,0,47.61,0.04,1.31,0,0,4.87,0.6,0,0,1.3,0,0,0,0.47,0,12.43,0,0,0,1.94,0.05,0.12,0,0.79,0,45.42,48.92,0.83,1.94,0,1.3,0.75,0.12,0.6
"JunnPln_L.Llcc,s2",-10.77762667,-76.09690333,10.4,8.78,292,,,,164.7,42.8,9.5,0.6,0.9,1.2,0.6,,0,12.4,,,,,4.224,,,,,,,,,,,,,,,,,4276,69,1.743849993,58,56,1177,693,0.004,16.32198662,Central Andean wet puna,312,5.625,0.14568,7,4,Evergreen Forest and Fields,12.7282238,0,0,27.6,0,0,0,0.75,0,0,0,47.61,0.04,1.31,0,0,4.87,0.6,0,0,1.3,0,0,0,0.47,0,12.43,0,0,0,1.94,0.05,0.12,0,0.79,0,45.42,48.92,0.83,1.94,0,1.3,0.75,0.12,0.6
